timestamp,deviceId,channelIndex,value
1779950679613,sim-1,1,-7.543913
1779950679613,sim-1,2,4.258138
1779950679613,sim-1,3,-6.654325
1779950679613,sim-1,4,-5.433552
1779950679613,sim-1,5,-0.691213
1779950679613,sim-1,6,-5.237629
1779950679613,sim-1,7,5.746709
1779950679613,sim-1,8,-4.992749
1779950679613,sim-1,9,6.830701
1779950679613,sim-1,10,8.703327
1779950679613,sim-1,11,1.919700
1779950679613,sim-1,12,-5.144200
1779950679613,sim-1,13,-1.100975
1779950679613,sim-1,14,6.760337
1779950679613,sim-1,15,-2.794974
1779950679613,sim-1,16,101.722458
1779950679613,sim-1,17,22.554932
1779950679662,sim-1,0,8.949384
1779950679662,sim-1,1,6.362383
1779950679662,sim-1,2,-4.114952
1779950679662,sim-1,3,6.330966
1779950679662,sim-1,4,-0.109082
1779950679662,sim-1,5,6.144625
1779950679662,sim-1,6,-6.555368
1779950679662,sim-1,7,-0.270432
1779950679662,sim-1,8,-9.261951
1779950679662,sim-1,9,-9.757900
1779950679662,sim-1,10,-5.821666
1779950679662,sim-1,11,-5.258492
1779950679662,sim-1,12,4.543844
1779950679662,sim-1,13,9.897518
1779950679662,sim-1,14,6.640555
1779950679662,sim-1,15,-9.042226
1779950679662,sim-1,16,101.819321
1779950679662,sim-1,17,22.572961
1779950679712,sim-1,0,-0.933486
1779950679712,sim-1,1,0.328412
1779950679712,sim-1,2,5.024468
1779950679712,sim-1,3,4.994600
1779950679712,sim-1,4,9.580025
1779950679712,sim-1,5,0.957185
1779950679712,sim-1,6,-3.313656
1779950679712,sim-1,7,6.310454
1779950679712,sim-1,8,4.758514
1779950679712,sim-1,9,6.170049
1779950679712,sim-1,10,-2.920523
1779950679712,sim-1,11,2.152361
1779950679712,sim-1,12,0.788338
1779950679712,sim-1,13,4.552918
1779950679712,sim-1,14,-9.173597
1779950679712,sim-1,15,2.699697
1779950679712,sim-1,16,101.798687
1779950679712,sim-1,17,22.496318
1779950679763,sim-1,0,8.019326
1779950679763,sim-1,1,2.602721
1779950679763,sim-1,2,6.682265
1779950679763,sim-1,3,2.066151
1779950679763,sim-1,4,-8.291513
1779950679763,sim-1,5,8.523311
1779950679763,sim-1,6,4.338048
1779950679763,sim-1,7,-8.920691
1779950679763,sim-1,8,4.857359
1779950679763,sim-1,9,-9.144254
1779950679763,sim-1,10,-6.744548
1779950679763,sim-1,11,-1.223357
1779950679763,sim-1,12,0.036368
1779950679763,sim-1,13,-6.793844
1779950679763,sim-1,14,-8.073893
1779950679763,sim-1,15,8.337760
1779950679763,sim-1,16,101.791489
1779950679763,sim-1,17,22.517017
1779950679812,sim-1,0,1.935301
1779950679812,sim-1,1,-8.996607
1779950679812,sim-1,2,4.516252
1779950679812,sim-1,3,-3.886298
1779950679812,sim-1,4,1.797357
1779950679812,sim-1,5,1.834134
1779950679812,sim-1,6,6.005152
1779950679812,sim-1,7,-1.215007
1779950679812,sim-1,8,0.961967
1779950679812,sim-1,9,-8.793720
1779950679812,sim-1,10,-4.076355
1779950679812,sim-1,11,9.577917
1779950679812,sim-1,12,-5.134690
1779950679812,sim-1,13,-7.204868
1779950679812,sim-1,14,9.163896
1779950679812,sim-1,15,5.728535
1779950679812,sim-1,16,101.812738
1779950679812,sim-1,17,22.525967
1779950679862,sim-1,0,-6.123451
1779950679862,sim-1,1,5.038015
1779950679862,sim-1,2,-2.494324
1779950679862,sim-1,3,2.918071
1779950679862,sim-1,4,8.298298
1779950679862,sim-1,5,9.543043
1779950679862,sim-1,6,1.637503
1779950679862,sim-1,7,3.549191
1779950679862,sim-1,8,-6.339765
1779950679862,sim-1,9,-2.101580
1779950679862,sim-1,10,-4.295394
1779950679862,sim-1,11,8.117697
1779950679862,sim-1,12,9.391702
1779950679862,sim-1,13,-3.552836
1779950679862,sim-1,14,8.822055
1779950679862,sim-1,15,-6.165902
1779950679862,sim-1,16,101.776636
1779950679862,sim-1,17,22.548885
1779950679912,sim-1,0,-2.093121
1779950679912,sim-1,1,9.326134
1779950679912,sim-1,2,-1.115904
1779950679912,sim-1,3,3.128015
1779950679912,sim-1,4,-7.265028
1779950679912,sim-1,5,2.467033
1779950679912,sim-1,6,-5.494433
1779950679912,sim-1,7,-8.662656
1779950679912,sim-1,8,-5.189460
1779950679912,sim-1,9,-8.394443
1779950679912,sim-1,10,5.601928
1779950679912,sim-1,11,-3.954953
1779950679912,sim-1,12,-9.006723
1779950679912,sim-1,13,-8.412912
1779950679912,sim-1,14,-2.836614
1779950679912,sim-1,15,-5.081251
1779950679912,sim-1,16,101.923927
1779950679912,sim-1,17,22.589059
1779950679962,sim-1,0,-2.229542
1779950679962,sim-1,1,-2.631943
1779950679962,sim-1,2,-5.835640
1779950679962,sim-1,3,1.416632
1779950679962,sim-1,4,2.650361
1779950679962,sim-1,5,7.799846
1779950679962,sim-1,6,-9.239917
1779950679962,sim-1,7,4.438370
1779950679962,sim-1,8,-8.412928
1779950679962,sim-1,9,-5.023463
1779950679962,sim-1,10,-0.426921
1779950679962,sim-1,11,-0.252647
1779950679962,sim-1,12,0.369712
1779950679962,sim-1,13,4.585774
1779950679962,sim-1,14,-4.800526
1779950679962,sim-1,15,-1.185759
1779950679962,sim-1,16,101.840761
1779950679962,sim-1,17,22.525110
1779950680012,sim-1,0,-2.645674
1779950680012,sim-1,1,-0.932364
1779950680012,sim-1,2,1.431237
1779950680012,sim-1,3,-2.376605
1779950680012,sim-1,4,8.975549
1779950680012,sim-1,5,2.380347
1779950680012,sim-1,6,7.880471
1779950680012,sim-1,7,6.160350
1779950680012,sim-1,8,-7.903658
1779950680012,sim-1,9,5.954534
1779950680012,sim-1,10,8.084351
1779950680012,sim-1,11,-5.158155
1779950680012,sim-1,12,-8.560942
1779950680012,sim-1,13,6.715417
1779950680012,sim-1,14,9.069735
1779950680012,sim-1,15,-8.857942
1779950680012,sim-1,16,101.961637
1779950680012,sim-1,17,22.538341
1779950680062,sim-1,0,-1.963590
1779950680062,sim-1,1,9.319653
1779950680062,sim-1,2,-5.387851
1779950680062,sim-1,3,3.880350
1779950680062,sim-1,4,-4.426109
1779950680062,sim-1,5,4.869402
1779950680062,sim-1,6,6.529458
1779950680062,sim-1,7,-5.151182
1779950680062,sim-1,8,4.005219
1779950680062,sim-1,9,-8.555311
1779950680062,sim-1,10,8.671220
1779950680062,sim-1,11,-8.300396
1779950680062,sim-1,12,-2.815924
1779950680062,sim-1,13,7.708856
1779950680062,sim-1,14,0.719638
1779950680062,sim-1,15,-0.620750
1779950680062,sim-1,16,101.862229
1779950680062,sim-1,17,22.501562
1779950680112,sim-1,0,-3.124923
1779950680112,sim-1,1,3.566148
1779950680112,sim-1,2,5.242659
1779950680112,sim-1,3,-9.737498
1779950680112,sim-1,4,-4.790395
1779950680112,sim-1,5,4.189701
1779950680112,sim-1,6,-1.444697
1779950680112,sim-1,7,7.569714
1779950680112,sim-1,8,-9.248089
1779950680112,sim-1,9,-0.680717
1779950680112,sim-1,10,9.300814
1779950680112,sim-1,11,-9.416513
1779950680112,sim-1,12,9.262764
1779950680112,sim-1,13,-2.640276
1779950680112,sim-1,14,8.807037
1779950680112,sim-1,15,-6.899957
1779950680112,sim-1,16,101.862868
1779950680112,sim-1,17,22.525696
1779950680162,sim-1,0,0.782884
1779950680162,sim-1,1,-6.718824
1779950680162,sim-1,2,-1.521583
1779950680162,sim-1,3,-1.132276
1779950680162,sim-1,4,2.869046
1779950680162,sim-1,5,-9.699918
1779950680162,sim-1,6,-5.243059
1779950680162,sim-1,7,-2.603623
1779950680162,sim-1,8,-5.694318
1779950680162,sim-1,9,0.787845
1779950680162,sim-1,10,-0.396610
1779950680162,sim-1,11,-3.872225
1779950680162,sim-1,12,-5.695893
1779950680162,sim-1,13,-4.050348
1779950680162,sim-1,14,-4.593052
1779950680162,sim-1,15,0.356894
1779950680162,sim-1,16,101.959255
1779950680162,sim-1,17,22.528357
1779950680213,sim-1,0,2.837472
1779950680213,sim-1,1,-5.383773
1779950680213,sim-1,2,-0.311571
1779950680213,sim-1,3,-9.441435
1779950680213,sim-1,4,-2.118745
1779950680213,sim-1,5,9.546022
1779950680213,sim-1,6,2.751207
1779950680213,sim-1,7,-4.473215
1779950680213,sim-1,8,-5.113863
1779950680213,sim-1,9,8.072978
1779950680213,sim-1,10,4.387983
1779950680213,sim-1,11,7.205264
1779950680213,sim-1,12,-1.078858
1779950680213,sim-1,13,-3.817351
1779950680213,sim-1,14,-6.820317
1779950680213,sim-1,15,0.068459
1779950680213,sim-1,16,102.020669
1779950680213,sim-1,17,22.549042
1779950680263,sim-1,0,5.204142
1779950680263,sim-1,1,-3.326421
1779950680263,sim-1,2,-1.185735
1779950680263,sim-1,3,-6.258167
1779950680263,sim-1,4,3.919513
1779950680263,sim-1,5,0.721198
1779950680263,sim-1,6,0.468997
1779950680263,sim-1,7,-7.557665
1779950680263,sim-1,8,-0.167482
1779950680263,sim-1,9,2.071363
1779950680263,sim-1,10,-5.227265
1779950680263,sim-1,11,4.282127
1779950680263,sim-1,12,1.163439
1779950680263,sim-1,13,-7.965270
1779950680263,sim-1,14,-8.639977
1779950680263,sim-1,15,1.844296
1779950680263,sim-1,16,101.976804
1779950680263,sim-1,17,22.591330
1779950680313,sim-1,0,-8.864741
1779950680313,sim-1,1,-1.933325
1779950680313,sim-1,2,8.425635
1779950680313,sim-1,3,-3.465696
1779950680313,sim-1,4,-7.101580
1779950680313,sim-1,5,4.461525
1779950680313,sim-1,6,3.550071
1779950680313,sim-1,7,7.843368
1779950680313,sim-1,8,-7.309213
1779950680313,sim-1,9,-0.625158
1779950680313,sim-1,10,-3.252397
1779950680313,sim-1,11,6.794113
1779950680313,sim-1,12,3.532095
1779950680313,sim-1,13,6.607968
1779950680313,sim-1,14,-1.857955
1779950680313,sim-1,15,-1.924983
1779950680313,sim-1,16,101.860251
1779950680313,sim-1,17,22.547635
1779950680363,sim-1,0,7.869990
1779950680363,sim-1,1,-0.034930
1779950680363,sim-1,2,-2.788777
1779950680363,sim-1,3,-4.332493
1779950680363,sim-1,4,4.515822
1779950680363,sim-1,5,1.993342
1779950680363,sim-1,6,-9.817015
1779950680363,sim-1,7,4.649020
1779950680363,sim-1,8,8.828029
1779950680363,sim-1,9,8.430956
1779950680363,sim-1,10,9.488888
1779950680363,sim-1,11,5.932034
1779950680363,sim-1,12,6.447491
1779950680363,sim-1,13,-4.256799
1779950680363,sim-1,14,-0.577701
1779950680363,sim-1,15,-5.524237
1779950680363,sim-1,16,102.029102
1779950680363,sim-1,17,22.503835
1779950680413,sim-1,0,1.232985
1779950680413,sim-1,1,2.222975
1779950680413,sim-1,2,1.981432
1779950680413,sim-1,3,9.654545
1779950680413,sim-1,4,7.750850
1779950680413,sim-1,5,5.010231
1779950680413,sim-1,6,-0.869651
1779950680413,sim-1,7,-0.171279
1779950680413,sim-1,8,-2.981810
1779950680413,sim-1,9,-9.230538
1779950680413,sim-1,10,8.517368
1779950680413,sim-1,11,-9.762647
1779950680413,sim-1,12,-7.829026
1779950680413,sim-1,13,-9.366968
1779950680413,sim-1,14,-4.607221
1779950680413,sim-1,15,-9.397503
1779950680413,sim-1,16,101.982263
1779950680413,sim-1,17,22.593531
1779950680462,sim-1,0,0.888205
1779950680462,sim-1,1,-4.614231
1779950680462,sim-1,2,4.498683
1779950680462,sim-1,3,2.729046
1779950680462,sim-1,4,6.497404
1779950680462,sim-1,5,-9.065398
1779950680462,sim-1,6,3.936164
1779950680462,sim-1,7,2.092067
1779950680462,sim-1,8,0.332896
1779950680462,sim-1,9,5.226581
1779950680462,sim-1,10,-7.586662
1779950680462,sim-1,11,-7.240961
1779950680462,sim-1,12,6.563614
1779950680462,sim-1,13,-9.300324
1779950680462,sim-1,14,-5.045870
1779950680462,sim-1,15,2.750647
1779950680462,sim-1,16,101.967084
1779950680462,sim-1,17,22.560940
1779950680512,sim-1,0,2.826490
1779950680512,sim-1,1,4.448895
1779950680512,sim-1,2,7.270227
1779950680512,sim-1,3,6.086849
1779950680512,sim-1,4,-2.398176
1779950680512,sim-1,5,-0.360687
1779950680512,sim-1,6,-0.174257
1779950680512,sim-1,7,-3.716728
1779950680512,sim-1,8,9.124803
1779950680512,sim-1,9,-3.260985
1779950680512,sim-1,10,-7.773415
1779950680512,sim-1,11,-0.941280
1779950680512,sim-1,12,6.604192
1779950680512,sim-1,13,-8.464569
1779950680512,sim-1,14,-8.449280
1779950680512,sim-1,15,-1.354896
1779950680512,sim-1,16,101.903547
1779950680512,sim-1,17,22.594803
1779950680563,sim-1,0,8.192902
1779950680563,sim-1,1,9.078021
1779950680563,sim-1,2,8.603901
1779950680563,sim-1,3,-8.357034
1779950680563,sim-1,4,6.154235
1779950680563,sim-1,5,-1.709551
1779950680563,sim-1,6,2.338091
1779950680563,sim-1,7,-0.275509
1779950680563,sim-1,8,9.345436
1779950680563,sim-1,9,-7.073264
1779950680563,sim-1,10,1.844767
1779950680563,sim-1,11,2.146955
1779950680563,sim-1,12,8.983521
1779950680563,sim-1,13,1.596308
1779950680563,sim-1,14,-1.047017
1779950680563,sim-1,15,-1.121491
1779950680563,sim-1,16,102.007347
1779950680563,sim-1,17,22.520964
1779950680612,sim-1,0,6.493647
1779950680612,sim-1,1,-3.397874
1779950680612,sim-1,2,-0.635743
1779950680612,sim-1,3,3.281036
1779950680612,sim-1,4,-8.393102
1779950680612,sim-1,5,-6.346146
1779950680612,sim-1,6,-8.822885
1779950680612,sim-1,7,-6.415159
1779950680612,sim-1,8,1.240565
1779950680612,sim-1,9,-5.144769
1779950680612,sim-1,10,-8.908950
1779950680612,sim-1,11,3.116174
1779950680612,sim-1,12,6.872220
1779950680612,sim-1,13,6.765407
1779950680612,sim-1,14,-3.659976
1779950680612,sim-1,15,-2.067279
1779950680612,sim-1,16,102.066958
1779950680612,sim-1,17,22.569336
1779950680662,sim-1,0,3.445068
1779950680662,sim-1,1,6.589814
1779950680662,sim-1,2,9.259498
1779950680662,sim-1,3,-0.496972
1779950680662,sim-1,4,-2.278677
1779950680662,sim-1,5,-3.993885
1779950680662,sim-1,6,1.228673
1779950680662,sim-1,7,-1.544939
1779950680662,sim-1,8,-7.167088
1779950680662,sim-1,9,-7.250685
1779950680662,sim-1,10,-6.673167
1779950680662,sim-1,11,-7.033507
1779950680662,sim-1,12,3.359515
1779950680662,sim-1,13,1.826035
1779950680662,sim-1,14,-0.489692
1779950680662,sim-1,15,7.073538
1779950680662,sim-1,16,102.080960
1779950680662,sim-1,17,22.516115
1779950680712,sim-1,0,5.100343
1779950680712,sim-1,1,-5.790337
1779950680712,sim-1,2,7.786790
1779950680712,sim-1,3,3.681312
1779950680712,sim-1,4,6.831659
1779950680712,sim-1,5,7.873440
1779950680712,sim-1,6,4.551282
1779950680712,sim-1,7,4.978928
1779950680712,sim-1,8,4.359385
1779950680712,sim-1,9,9.477139
1779950680712,sim-1,10,1.599127
1779950680712,sim-1,11,1.826612
1779950680712,sim-1,12,-0.273817
1779950680712,sim-1,13,-4.209607
1779950680712,sim-1,14,-0.702780
1779950680712,sim-1,15,-9.349370
1779950680712,sim-1,16,101.973235
1779950680712,sim-1,17,22.518997
1779950680762,sim-1,0,-3.774744
1779950680762,sim-1,1,1.681214
1779950680762,sim-1,2,1.085033
1779950680762,sim-1,3,2.503351
1779950680762,sim-1,4,-2.735474
1779950680762,sim-1,5,1.128024
1779950680762,sim-1,6,-2.461350
1779950680762,sim-1,7,8.328233
1779950680762,sim-1,8,-8.348220
1779950680762,sim-1,9,-9.639140
1779950680762,sim-1,10,3.939882
1779950680762,sim-1,11,-8.908978
1779950680762,sim-1,12,-0.005142
1779950680762,sim-1,13,-0.862625
1779950680762,sim-1,14,-6.856089
1779950680762,sim-1,15,6.728815
1779950680762,sim-1,16,101.938365
1779950680762,sim-1,17,22.531013
1779950680812,sim-1,0,0.739916
1779950680812,sim-1,1,8.218922
1779950680812,sim-1,2,2.884425
1779950680812,sim-1,3,0.142432
1779950680812,sim-1,4,7.114812
1779950680812,sim-1,5,6.244089
1779950680812,sim-1,6,4.528180
1779950680812,sim-1,7,-9.415012
1779950680812,sim-1,8,-8.202584
1779950680812,sim-1,9,-2.658622
1779950680812,sim-1,10,6.089372
1779950680812,sim-1,11,8.533529
1779950680812,sim-1,12,-4.150375
1779950680812,sim-1,13,-7.177612
1779950680812,sim-1,14,-2.241019
1779950680812,sim-1,15,3.088169
1779950680812,sim-1,16,102.020477
1779950680812,sim-1,17,22.517444
1779950680862,sim-1,0,-8.868519
1779950680862,sim-1,1,-0.580671
1779950680862,sim-1,2,1.560327
1779950680862,sim-1,3,-4.945520
1779950680862,sim-1,4,2.299762
1779950680862,sim-1,5,5.565680
1779950680862,sim-1,6,5.151641
1779950680862,sim-1,7,-6.415031
1779950680862,sim-1,8,4.136444
1779950680862,sim-1,9,8.971667
1779950680862,sim-1,10,-5.318671
1779950680862,sim-1,11,6.812617
1779950680862,sim-1,12,-3.837067
1779950680862,sim-1,13,-5.767163
1779950680862,sim-1,14,4.320738
1779950680862,sim-1,15,-6.795578
1779950680862,sim-1,16,102.096249
1779950680862,sim-1,17,22.510443
1779950680913,sim-1,0,-9.199504
1779950680913,sim-1,1,6.271622
1779950680913,sim-1,2,-7.586877
1779950680913,sim-1,3,6.148847
1779950680913,sim-1,4,6.611923
1779950680913,sim-1,5,-1.908795
1779950680913,sim-1,6,4.890959
1779950680913,sim-1,7,-9.163475
1779950680913,sim-1,8,6.946118
1779950680913,sim-1,9,-5.746695
1779950680913,sim-1,10,8.983255
1779950680913,sim-1,11,-8.795709
1779950680913,sim-1,12,2.575820
1779950680913,sim-1,13,-5.131204
1779950680913,sim-1,14,-7.967118
1779950680913,sim-1,15,-8.419144
1779950680913,sim-1,16,102.011256
1779950680913,sim-1,17,22.531527
1779950680963,sim-1,0,-6.718678
1779950680963,sim-1,1,-2.674847
1779950680963,sim-1,2,7.761071
1779950680963,sim-1,3,4.615884
1779950680963,sim-1,4,5.791482
1779950680963,sim-1,5,-0.479939
1779950680963,sim-1,6,7.641768
1779950680963,sim-1,7,8.504236
1779950680963,sim-1,8,2.301654
1779950680963,sim-1,9,-7.421950
1779950680963,sim-1,10,-0.155083
1779950680963,sim-1,11,5.844014
1779950680963,sim-1,12,-5.889151
1779950680963,sim-1,13,-0.266313
1779950680963,sim-1,14,-5.079438
1779950680963,sim-1,15,7.083522
1779950680963,sim-1,16,101.972064
1779950680963,sim-1,17,22.546021
1779950681013,sim-1,0,-9.332699
1779950681013,sim-1,1,1.567495
1779950681013,sim-1,2,8.095238
1779950681013,sim-1,3,7.710999
1779950681013,sim-1,4,-0.262111
1779950681013,sim-1,5,-0.759603
1779950681013,sim-1,6,-8.192857
1779950681013,sim-1,7,1.886936
1779950681013,sim-1,8,-4.944025
1779950681013,sim-1,9,7.844496
1779950681013,sim-1,10,6.278579
1779950681013,sim-1,11,6.389027
1779950681013,sim-1,12,-6.654091
1779950681013,sim-1,13,-2.118365
1779950681013,sim-1,14,1.990788
1779950681013,sim-1,15,3.683442
1779950681013,sim-1,16,102.132199
1779950681013,sim-1,17,22.514475
1779950681062,sim-1,0,6.824577
1779950681062,sim-1,1,-3.896262
1779950681062,sim-1,2,4.290880
1779950681062,sim-1,3,6.133238
1779950681062,sim-1,4,-8.456109
1779950681062,sim-1,5,2.854466
1779950681062,sim-1,6,-1.599461
1779950681062,sim-1,7,-5.096765
1779950681062,sim-1,8,1.407634
1779950681062,sim-1,9,5.436143
1779950681062,sim-1,10,1.209204
1779950681062,sim-1,11,6.672699
1779950681062,sim-1,12,-7.796902
1779950681062,sim-1,13,-8.606823
1779950681062,sim-1,14,-8.387995
1779950681062,sim-1,15,7.238597
1779950681062,sim-1,16,101.986600
1779950681062,sim-1,17,22.583301
1779950681112,sim-1,0,-1.363361
1779950681112,sim-1,1,-5.954303
1779950681112,sim-1,2,2.348313
1779950681112,sim-1,3,3.563718
1779950681112,sim-1,4,1.667410
1779950681112,sim-1,5,4.154143
1779950681112,sim-1,6,6.144683
1779950681112,sim-1,7,6.762757
1779950681112,sim-1,8,-0.728811
1779950681112,sim-1,9,4.166995
1779950681112,sim-1,10,6.742749
1779950681112,sim-1,11,4.892634
1779950681112,sim-1,12,2.264233
1779950681112,sim-1,13,-9.369779
1779950681112,sim-1,14,-3.239603
1779950681112,sim-1,15,-0.605759
1779950681112,sim-1,16,102.127121
1779950681112,sim-1,17,22.579083
1779950681162,sim-1,0,1.060884
1779950681162,sim-1,1,4.380039
1779950681162,sim-1,2,7.721782
1779950681162,sim-1,3,1.132880
1779950681162,sim-1,4,9.526387
1779950681162,sim-1,5,5.664959
1779950681162,sim-1,6,7.658505
1779950681162,sim-1,7,-2.806077
1779950681162,sim-1,8,8.929676
1779950681162,sim-1,9,0.356303
1779950681162,sim-1,10,0.968652
1779950681162,sim-1,11,-7.942882
1779950681162,sim-1,12,-1.716233
1779950681162,sim-1,13,-7.881471
1779950681162,sim-1,14,9.329572
1779950681162,sim-1,15,1.574596
1779950681162,sim-1,16,102.058584
1779950681162,sim-1,17,22.555717
1779950681212,sim-1,0,-1.333125
1779950681212,sim-1,1,8.425161
1779950681212,sim-1,2,-4.862971
1779950681212,sim-1,3,-4.261575
1779950681212,sim-1,4,-8.811397
1779950681212,sim-1,5,-4.321593
1779950681212,sim-1,6,-7.349553
1779950681212,sim-1,7,9.909198
1779950681212,sim-1,8,-0.208006
1779950681212,sim-1,9,-5.603892
1779950681212,sim-1,10,-9.733306
1779950681212,sim-1,11,-6.370230
1779950681212,sim-1,12,6.184364
1779950681212,sim-1,13,5.455686
1779950681212,sim-1,14,-4.842495
1779950681212,sim-1,15,-5.829666
1779950681212,sim-1,16,102.049694
1779950681212,sim-1,17,22.534180
1779950681262,sim-1,0,-2.518773
1779950681262,sim-1,1,7.059620
1779950681262,sim-1,2,-4.137214
1779950681262,sim-1,3,6.264239
1779950681262,sim-1,4,5.175111
1779950681262,sim-1,5,-2.725267
1779950681262,sim-1,6,6.215784
1779950681262,sim-1,7,-5.941252
1779950681262,sim-1,8,-5.946777
1779950681262,sim-1,9,-5.788265
1779950681262,sim-1,10,-7.457986
1779950681262,sim-1,11,0.191150
1779950681262,sim-1,12,3.770300
1779950681262,sim-1,13,2.470069
1779950681262,sim-1,14,8.854542
1779950681262,sim-1,15,0.605103
1779950681262,sim-1,16,102.131488
1779950681262,sim-1,17,22.598021
1779950681312,sim-1,0,0.499659
1779950681312,sim-1,1,-4.497134
1779950681312,sim-1,2,8.203277
1779950681312,sim-1,3,-7.156189
1779950681312,sim-1,4,-1.243175
1779950681312,sim-1,5,6.803392
1779950681312,sim-1,6,-7.423344
1779950681312,sim-1,7,6.091600
1779950681312,sim-1,8,-1.988006
1779950681312,sim-1,9,0.585544
1779950681312,sim-1,10,-9.143382
1779950681312,sim-1,11,-3.910455
1779950681312,sim-1,12,4.125100
1779950681312,sim-1,13,8.022687
1779950681312,sim-1,14,3.682988
1779950681312,sim-1,15,-6.086413
1779950681312,sim-1,16,102.126653
1779950681312,sim-1,17,22.520725
1779950681362,sim-1,0,-1.532547
1779950681362,sim-1,1,-4.675663
1779950681362,sim-1,2,-0.795834
1779950681362,sim-1,3,-0.400992
1779950681362,sim-1,4,-1.997313
1779950681362,sim-1,5,4.924094
1779950681362,sim-1,6,0.966436
1779950681362,sim-1,7,9.608569
1779950681362,sim-1,8,-1.454428
1779950681362,sim-1,9,-3.731643
1779950681362,sim-1,10,9.510658
1779950681362,sim-1,11,6.679256
1779950681362,sim-1,12,2.075050
1779950681362,sim-1,13,6.035076
1779950681362,sim-1,14,4.383303
1779950681362,sim-1,15,-4.943211
1779950681362,sim-1,16,102.145286
1779950681362,sim-1,17,22.594340
1779950681412,sim-1,0,2.270575
1779950681412,sim-1,1,-8.894214
1779950681412,sim-1,2,-1.588631
1779950681412,sim-1,3,2.594008
1779950681412,sim-1,4,3.995895
1779950681412,sim-1,5,-8.461207
1779950681412,sim-1,6,9.025709
1779950681412,sim-1,7,2.614231
1779950681412,sim-1,8,-0.174661
1779950681412,sim-1,9,9.824227
1779950681412,sim-1,10,4.907992
1779950681412,sim-1,11,7.956351
1779950681412,sim-1,12,-6.437054
1779950681412,sim-1,13,-9.679888
1779950681412,sim-1,14,-2.741828
1779950681412,sim-1,15,2.001578
1779950681412,sim-1,16,102.072574
1779950681412,sim-1,17,22.610337
1779950681462,sim-1,0,8.941642
1779950681462,sim-1,1,9.648272
1779950681462,sim-1,2,7.846198
1779950681462,sim-1,3,-2.781274
1779950681462,sim-1,4,1.671216
1779950681462,sim-1,5,-8.924227
1779950681462,sim-1,6,7.956608
1779950681462,sim-1,7,-4.985682
1779950681462,sim-1,8,-3.558813
1779950681462,sim-1,9,-5.532141
1779950681462,sim-1,10,-7.683907
1779950681462,sim-1,11,-1.247823
1779950681462,sim-1,12,-3.072931
1779950681462,sim-1,13,-5.512942
1779950681462,sim-1,14,5.979009
1779950681462,sim-1,15,-5.367976
1779950681462,sim-1,16,102.142226
1779950681462,sim-1,17,22.551690
1779950681513,sim-1,0,3.996332
1779950681513,sim-1,1,-6.680661
1779950681513,sim-1,2,3.679639
1779950681513,sim-1,3,7.107246
1779950681513,sim-1,4,-4.662699
1779950681513,sim-1,5,4.892940
1779950681513,sim-1,6,-4.255034
1779950681513,sim-1,7,2.534052
1779950681513,sim-1,8,-8.914023
1779950681513,sim-1,9,5.842834
1779950681513,sim-1,10,-1.782851
1779950681513,sim-1,11,-1.928687
1779950681513,sim-1,12,5.021236
1779950681513,sim-1,13,-2.988732
1779950681513,sim-1,14,8.832354
1779950681513,sim-1,15,8.064224
1779950681513,sim-1,16,102.266487
1779950681513,sim-1,17,22.552898
1779950681563,sim-1,0,-8.506077
1779950681563,sim-1,1,-6.994584
1779950681563,sim-1,2,-0.701733
1779950681563,sim-1,3,-6.125695
1779950681563,sim-1,4,3.020521
1779950681563,sim-1,5,-8.745683
1779950681563,sim-1,6,-6.176350
1779950681563,sim-1,7,-6.686869
1779950681563,sim-1,8,5.992674
1779950681563,sim-1,9,-5.395277
1779950681563,sim-1,10,1.649075
1779950681563,sim-1,11,-7.766976
1779950681563,sim-1,12,-3.871140
1779950681563,sim-1,13,-2.568246
1779950681563,sim-1,14,5.310409
1779950681563,sim-1,15,-3.948284
1779950681563,sim-1,16,102.147810
1779950681563,sim-1,17,22.537171
1779950681612,sim-1,0,7.377809
1779950681612,sim-1,1,-9.999264
1779950681612,sim-1,2,8.135219
1779950681612,sim-1,3,-2.850223
1779950681612,sim-1,4,-6.511500
1779950681612,sim-1,5,5.511838
1779950681612,sim-1,6,-2.115220
1779950681612,sim-1,7,-1.788670
1779950681612,sim-1,8,8.466160
1779950681612,sim-1,9,-2.465948
1779950681612,sim-1,10,1.607437
1779950681612,sim-1,11,9.417207
1779950681612,sim-1,12,-9.707847
1779950681612,sim-1,13,4.725200
1779950681612,sim-1,14,-0.701171
1779950681612,sim-1,15,-3.723807
1779950681612,sim-1,16,102.266989
1779950681612,sim-1,17,22.561815
1779950681662,sim-1,0,-8.937870
1779950681662,sim-1,1,2.546697
1779950681662,sim-1,2,-5.400404
1779950681662,sim-1,3,3.875175
1779950681662,sim-1,4,-9.604287
1779950681662,sim-1,5,-6.567965
1779950681662,sim-1,6,-8.824143
1779950681662,sim-1,7,-1.694850
1779950681662,sim-1,8,6.765796
1779950681662,sim-1,9,3.177455
1779950681662,sim-1,10,2.426284
1779950681662,sim-1,11,1.735440
1779950681662,sim-1,12,-1.397012
1779950681662,sim-1,13,0.041393
1779950681662,sim-1,14,-6.637873
1779950681662,sim-1,15,-9.200267
1779950681662,sim-1,16,102.176576
1779950681662,sim-1,17,22.575246
1779950681712,sim-1,0,-6.825227
1779950681712,sim-1,1,-5.622978
